consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran
,,THING,4.99022,0,,,,,,stimuli/images/PICTURE_491.png,WRITER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,rug,,,,,,,,,,,6,0,0,22,22,57,1,,,,,,,,,,,,,
,,?,0.001635,0,,,,,,stimuli/images/PICTURE_667.png,PLENTY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,daisy,,,,,,,,,,,5,0,0,23,23,41,1,,,,,,,,,,,,,
,,?,11.10107,0,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,dart,,,,,,,,,,,6,0,0,24,24,50,1,,,,,,,,,,,,,
,,?,0.00162,0,,,,,,stimuli/images/PICTURE_85.png,THING,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,diamond,,,,,,,,,,,2,0,0,25,25,15,1,,,,,,,,,,,,,
,,?,0.001665,0,,,,,,stimuli/images/PICTURE_308.png,ESTATE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,dice,,,,,,,,,,,5,0,0,26,26,46,1,,,,,,,,,,,,,
,,?,0.001605,0,,,,,,stimuli/images/PICTURE_654.png,VALLEY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,pencil,,,,,,,,,,,1,0,0,27,27,1,1,,,,,,,,,,,,,
,,?,0.001735,0,,,,,,stimuli/images/PICTURE_314.png,GODS,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,perfume,,,,,,,,,,,2,0,0,28,28,11,1,,,,,,,,,,,,,
,,?,0.00158,0,,,,,,stimuli/images/PICTURE_708.png,CLIENT,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,monkey,,,,,,,,,,,1,0,0,29,29,5,1,,,,,,,,,,,,,
,,?,0.001865,0,,,,,,stimuli/images/PICTURE_504.png,BODY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,wheel,,,,,,,,,,,1,0,0,30,30,8,1,,,,,,,,,,,,,
,,?,0.001595,0,,,,,,stimuli/images/PICTURE_327.png,BEAUTY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,helmet,,,,,,,,,,,5,0,0,31,31,48,1,,,,,,,,,,,,,
,,?,0.001905,0,,,,,,stimuli/images/PICTURE_311.png,FRIEND,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,razor,,,,,,,,,,,4,0,0,32,32,34,1,,,,,,,,,,,,,
,,?,0.001705,0,,,,,,stimuli/images/PICTURE_68.png,MILE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,candle,,,,,,,,,,,5,0,0,33,33,44,1,,,,,,,,,,,,,
,,?,0.001615,0,,,,,,stimuli/images/PICTURE_248.png,DOZEN,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,cart,,,,,,,,,,,4,0,0,34,34,39,1,,,,,,,,,,,,,
,,?,0.00166,0,,,,,,stimuli/images/PICTURE_233.png,WOMEN,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,salt,,,,,,,,,,,4,0,0,35,35,38,1,,,,,,,,,,,,,
,,?,0.001595,0,,,,,,stimuli/images/PICTURE_95.png,STYLE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,suitcase,,,,,,,,,,,3,0,0,36,36,25,1,,,,,,,,,,,,,
,,?,0.00204,0,,,,,,stimuli/images/PICTURE_675.png,WEAPON,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,windmill,,,,,,,,,,,4,0,0,37,37,32,1,,,,,,,,,,,,,
,,?,0.002265,0,,,,,,stimuli/images/PICTURE_688.png,CASINO,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,runner,,,,,,,,,,,1,0,0,38,38,2,1,,,,,,,,,,,,,
,,?,0.004685,0,,,,,,stimuli/images/PICTURE_255.png,AREA,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,shovel,,,,,,,,,,,3,0,0,39,39,22,1,,,,,,,,,,,,,
,,?,0.00673,0,,,,,,stimuli/images/PICTURE_708.png,PENNY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,monkey,,,,,,,,,,,4,0,0,40,40,31,1,,,,,,,,,,,,,
,,?,0.001725,0,,,,,,stimuli/images/PICTURE_348.png,SPEECH,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,pepper,,,,,,,,,,,3,0,0,41,41,20,1,,,,,,,,,,,,,
,,?,0.001605,0,,,,,,stimuli/images/PICTURE_453.png,DUDE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,scissors,,,,,,,,,,,3,0,0,42,42,27,1,,,,,,,,,,,,,
,,?,0.001555,0,,,,,,stimuli/images/PICTURE_208.png,THING,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,microphone,,,,,,,,,,,5,0,0,43,43,47,1,,,,,,,,,,,,,
,,DANGER,4.99486,1,,,,,,stimuli/images/PICTURE_356.png,DANGER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,pawn,,,,,,,,,,,6,0,0,44,44,55,1,,,,,,,,,,,,,
,,?,0.001735,0,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,dart,,,,,,,,,,,5,0,0,45,45,40,1,,,,,,,,,,,,,
,,FEET,3.52058,1,,,,,,stimuli/images/PICTURE_160.png,FEET,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,wheelbarrow,,,,,,,,,,,6,0,0,46,46,58,1,,,,,,,,,,,,,
,,?,0.001715,0,,,,,,stimuli/images/PICTURE_302.png,FAMILY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,taxi,,,,,,,,,,,2,0,0,47,47,18,1,,,,,,,,,,,,,
,,?,0.001575,0,,,,,,stimuli/images/PICTURE_32.png,JUNGLE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,crown,,,,,,,,,,,5,0,0,48,48,45,1,,,,,,,,,,,,,
,,?,0.001695,0,,,,,,stimuli/images/PICTURE_215.png,PLENTY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,boot,,,,,,,,,,,4,0,0,49,49,37,1,,,,,,,,,,,,,
,,PLENTY,10.27766,0,,,,,,stimuli/images/PICTURE_449.png,THING,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,bench,,,,,,,,,,,6,0,0,50,50,59,1,,,,,,,,,,,,,
,,PLENTY,6.11657,1,,,,,,stimuli/images/PICTURE_453.png,PLENTY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,scissors,,,,,,,,,,,6,0,0,51,51,56,1,,,,,,,,,,,,,
,,?,0.00178,0,,,,,,stimuli/images/PICTURE_208.png,LOTS,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,microphone,,,,,,,,,,,2,0,0,52,52,10,1,,,,,,,,,,,,,
,,?,0.00153,0,,,,,,stimuli/images/PICTURE_233.png,IDEAS,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,salt,,,,,,,,,,,3,0,0,53,53,28,1,,,,,,,,,,,,,
,,?,0.002025,0,,,,,,stimuli/images/PICTURE_487.png,FLIGHT,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,basket,,,,,,,,,,,1,0,0,54,54,9,1,,,,,,,,,,,,,
,,?,0.00176,0,,,,,,stimuli/images/PICTURE_692.png,MONTH,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,cherry,,,,,,,,,,,2,0,0,55,55,16,1,,,,,,,,,,,,,
,,MOMENT,5.499635,1,,,,,,stimuli/images/PICTURE_147.png,MOMENT,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,hanger,,,,,,,,,,,6,0,0,56,56,51,1,,,,,,,,,,,,,
,,?,0.002085,0,,,,,,stimuli/images/PICTURE_688.png,WOMEN,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,runner,,,,,,,,,,,2,0,0,57,57,14,1,,,,,,,,,,,,,
,,?,0.00168,0,,,,,,stimuli/images/PICTURE_744.png,SAKE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,ring,,,,,,,,,,,2,0,0,58,58,17,1,,,,,,,,,,,,,
,,PPLENTY,7.924195,0,,,,,,stimuli/images/PICTURE_308.png,KIND,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,dice,,,,,,,,,,,6,0,0,59,59,54,1,,,,,,,,,,,,,
,,,,,,,,,,,,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,stimuli/learn-block1.csv,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,ARTIST,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,wheel,,,,,,0,0,0,49,1,5,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,BOYS,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,suitcase,,,,,,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_42.png,BOYS,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,pear,,,,,,0,2,2,55,1,6,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_296.png,LOTS,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,bolt,,,,,,0,3,3,9,1,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,GODS,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,cap,,,,,,0,4,4,30,1,4,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_487.png,GIRL,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,basket,,,,,,0,5,5,45,1,5,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,WOMEN,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,hanger,,,,,,0,6,6,7,1,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,HONEY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,gorilla,,,,,,0,7,7,19,1,2,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_339.png,CLIENT,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,backpack,,,,,,0,8,8,11,1,2,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,RIVER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,cathedral,,,,,,0,9,9,40,1,5,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_340.png,VALLEY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,mirror,,,,,,0,10,10,54,1,6,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,CANDY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,gorilla,,,,,,0,11,11,0,1,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,GLASS,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,rug,,,,,,0,12,12,14,1,2,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,YEAR,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,hanger,,,,,,0,13,13,21,1,3,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,TOILET,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,cathedral,,,,,,0,14,14,25,1,3,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_383.png,WRITER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,coin,,,,,,0,15,15,28,1,3,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,RECORD,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,monkey,,,,,,0,16,16,58,1,6,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,YEAR,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,anchor,,,,,,0,17,17,34,1,4,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_469.png,AGENT,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,stool,,,,,,0,18,18,16,1,2,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,YEAR,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,wheel,,,,,,0,19,19,13,1,2,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_233.png,LOTS,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,salt,,,,,,0,20,20,42,1,5,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,MILE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,candle,,,,,,0,21,21,51,1,6,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,WRITER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,cathedral,,,,,,0,22,22,31,1,4,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,NIGHT,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,cap,,,,,,0,23,23,2,1,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,SYSTEM,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,microphone,,,,,,0,24,24,32,1,4,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,PLENTY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,anchor,,,,,,0,25,25,23,1,3,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_33.png,FRIEND,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,frame,,,,,,0,26,26,8,1,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_177.png,WRITER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,mushroom,,,,,,0,27,27,41,1,5,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_108.png,POLICY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,calendar,,,,,,0,28,28,22,1,3,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,KIND,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,crown,,,,,,0,29,29,35,1,4,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_750.png,HOTEL,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,kettle,,,,,,0,30,30,27,1,3,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_685.png,PENNY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,goose,,,,,,0,31,31,4,1,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,WEAPON,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,ring,,,,,,0,32,32,50,1,6,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_564.png,BATH,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,spoon,,,,,,0,33,33,26,1,3,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,HONEY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,suitcase,,,,,,0,34,34,44,1,5,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_449.png,DUDE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,bench,,,,,,0,35,35,17,1,2,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_340.png,LETTER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,mirror,,,,,,0,36,36,24,1,3,1,,,,,,,,,,,,,,,,,,
