consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran
,,?,0.001,0,,,,,,stimuli/images/PICTURE_297.png,BODY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,aeroplane,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,0,88,88,151,1
,,?,0,0,,,,,,stimuli/images/PICTURE_308.png,KIND,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,dice,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,0,89,89,170,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_744.png,SAKE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,ring,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,0,90,90,46,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_85.png,NATION,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,diamond,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,0,91,91,9,1
,,SPEECH,2.122,1,,,,,,stimuli/images/PICTURE_314.png,SPEECH,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,perfume,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,0,92,92,104,1
,,SYSTEM,2.633,1,,,,,,stimuli/images/PICTURE_208.png,SYSTEM,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,microphone,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,0,93,93,101,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_667.png,GLASS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,daisy,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,0,94,94,84,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_469.png,AGENT,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,stool,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,0,95,95,51,1
,,WRITER,3.097,1,,,,,,stimuli/images/PICTURE_403.png,WRITER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,cathedral,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,0,96,96,95,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_750.png,POLICY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,kettle,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,0,97,97,137,1
,,?,0,0,,,,,,stimuli/images/PICTURE_33.png,FRIEND,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,frame,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,0,98,98,17,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_405.png,JUNGLE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,anchor,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,0,99,99,42,1
,,?,0,0,,,,,,stimuli/images/PICTURE_405.png,JUNGLE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,anchor,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,0,100,100,174,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_677.png,APPLE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,map,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,0,101,101,130,1
,,?,0,0,,,,,,stimuli/images/PICTURE_750.png,HOTEL,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,kettle,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,0,102,102,82,1
,,?,0,0,,,,,,stimuli/images/PICTURE_677.png,PHOTO,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,map,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,0,103,103,47,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_491.png,GLASS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,rug,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,0,104,104,44,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_233.png,LOTS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,salt,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,0,105,105,124,1
,,?,0,0,,,,,,stimuli/images/PICTURE_108.png,POLICY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,calendar,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,0,106,106,72,1
,,?,0,0,,,,,,stimuli/images/PICTURE_504.png,BODY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,wheel,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,0,107,107,27,1
,,?,0,0,,,,,,stimuli/images/PICTURE_255.png,PENNY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,shovel,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,0,108,108,58,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_380.png,DEATH,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,gorilla,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,0,109,109,149,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_504.png,COPS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,wheel,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,0,110,110,154,1
,,?,0,0,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,dart,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,0,111,111,122,1
,,?,0,0,,,,,,stimuli/images/PICTURE_296.png,LOTS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,bolt,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,0,112,112,20,1
,,?,0,0,,,,,,stimuli/images/PICTURE_667.png,PLENTY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,daisy,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,0,113,113,126,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_470.png,MOMENT,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,motorbike,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,0,114,114,121,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_57.png,NATION,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,stamp,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,0,115,115,68,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_108.png,FLIGHT,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,calendar,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,0,116,116,171,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_688.png,WOMEN,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,runner,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,0,117,117,39,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_688.png,CLOCK,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,runner,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,0,118,118,128,1
,,WEAPON,2.037,1,,,,,,stimuli/images/PICTURE_675.png,WEAPON,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,windmill,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,0,119,119,94,1
,,GIRL,1.9,1,,,,,,stimuli/images/PICTURE_93.png,GIRL,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,skateboard,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,0,120,120,96,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_667.png,RIVER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,daisy,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,0,121,121,31,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_311.png,TOILET,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,razor,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,0,122,122,160,1
,,YEAR,2.879,1,,,,,,stimuli/images/PICTURE_405.png,YEAR,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,anchor,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,0,123,123,107,1
,,?,0.002,0,,,,,,stimuli/images/PICTURE_123.png,SALE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,dart,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,0,124,124,25,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_470.png,BEAUTY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,motorbike,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,0,125,125,83,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_491.png,WRITER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,rug,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,0,126,126,176,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_95.png,STYLE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,suitcase,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,0,127,127,73,1
,,?,0,0,,,,,,stimuli/images/PICTURE_452.png,COPS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,watch,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,0,128,128,0,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_285.png,PRINCE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,carrot,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,0,129,129,62,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_685.png,PENNY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,goose,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,0,130,130,8,1
,,?,0,0,,,,,,stimuli/images/PICTURE_203.png,NIGHT,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,cap,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,0,131,131,4,1
,,?,0,0,,,,,,stimuli/images/PICTURE_491.png,RIVER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,rug,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,0,132,132,11,1
,,?,0,0,,,,,,stimuli/images/PICTURE_403.png,RIVER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,cathedral,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,0,133,133,120,1
,,CASINO,1.967,1,,,,,,stimuli/images/PICTURE_470.png,CASINO,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,motorbike,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,0,134,134,108,1
,,?,0.002,0,,,,,,stimuli/images/PICTURE_487.png,GIRL,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,basket,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,0,135,135,134,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_33.png,COPS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,frame,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,0,136,136,86,1
,,?,0,0,,,,,,stimuli/images/PICTURE_655.png,SALE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,megaphone,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,0,137,137,172,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_18.png,RIVER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,planet,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,0,138,138,69,1
,,?,0,0,,,,,,stimuli/images/PICTURE_744.png,SYSTEM,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,ring,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,0,139,139,129,1
,,?,0,0,,,,,,stimuli/images/PICTURE_509.png,BATH,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,telephone,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,0,140,140,50,1
,,LEADER,2.623,1,,,,,,stimuli/images/PICTURE_147.png,LEADER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,hanger,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,0,141,141,100,1
,,PLENTY,2.082,1,,,,,,stimuli/images/PICTURE_215.png,PLENTY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,boot,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,0,142,142,114,1
,,WOMEN,2.783,0,,,,,,stimuli/images/PICTURE_487.png,POLICY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,basket,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,0,143,143,102,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_233.png,IDEAS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,salt,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,0,144,144,79,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_203.png,ARTIST,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,cap,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,0,145,145,74,1
,,?,0,0,,,,,,stimuli/images/PICTURE_403.png,FAMILY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,cathedral,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,0,146,146,29,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_708.png,YARD,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,monkey,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,0,147,147,89,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_692.png,DUDE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,cherry,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,0,148,148,145,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,dart,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,0,149,149,155,1
,,SERIES,3.056,1,,,,,,stimuli/images/PICTURE_491.png,SERIES,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,rug,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,0,150,150,113,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_403.png,TOILET,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,cathedral,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,0,151,151,80,1
,,?,0.002,0,,,,,,stimuli/images/PICTURE_564.png,BATH,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,spoon,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,0,152,152,81,1
,,DOZEN,2.677,1,,,,,,stimuli/images/PICTURE_248.png,DOZEN,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,cart,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,0,153,153,119,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_449.png,DUDE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,bench,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,0,154,154,52,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_667.png,BATH,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,daisy,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,0,155,155,18,1
,,?,0,0,,,,,,stimuli/images/PICTURE_654.png,YEAR,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,pencil,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,0,156,156,125,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_208.png,MONTH,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,microphone,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,0,157,157,169,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_405.png,PLENTY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,anchor,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,0,158,158,76,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_348.png,TOILET,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,pepper,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,0,159,159,16,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_95.png,HONEY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,suitcase,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,0,160,160,131,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_314.png,SAKE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,perfume,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,0,161,161,26,1
,,?,0,0,,,,,,stimuli/images/PICTURE_564.png,PLENTY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,spoon,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,0,162,162,36,1
,,STYLE,1.803,1,,,,,,stimuli/images/PICTURE_488.png,STYLE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,sun,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,0,163,163,98,1
