consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3
,,,,,,,,,,stimuli/images/PICTURE_285.png,WRITER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,carrot,,,,,,0,23,23,6,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_311.png,TOILET,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,razor,,,,,,0,24,24,54,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_348.png,TOILET,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,pepper,,,,,,0,25,25,4,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_487.png,ROOF,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,basket,,,,,,0,26,26,50,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_18.png,RIVER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,planet,,,,,,0,27,27,22,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_215.png,FOOD,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,boot,,,,,,0,28,28,5,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_141.png,CLIENT,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,sunflower,,,,,,0,29,29,30,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,PRINCE,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,carrot,,,,,,0,30,30,20,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_57.png,CANDY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,stamp,,,,,,0,31,31,52,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_297.png,BODY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,aeroplane,,,,,,0,32,32,51,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_509.png,BATH,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,telephone,,,,,,0,33,33,15,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,VALLEY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,monkey,,,,,,0,34,34,45,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_33.png,COPS,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,frame,,,,,,0,35,35,29,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_314.png,SPEECH,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,perfume,,,,,,0,36,36,35,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_470.png,BEAUTY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,motorbike,,,,,,0,37,37,26,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_692.png,DUDE,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,cherry,,,,,,0,38,38,47,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_750.png,POLICY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,kettle,,,,,,0,39,39,44,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,COPS,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,pencil,,,,,,0,40,40,10,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_123.png,SALE,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,dart,,,,,,0,41,41,8,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,HOUSE,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,anchor,,,,,,0,42,42,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,PHOTO,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,map,,,,,,0,43,43,14,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_296.png,CLOCK,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,bolt,,,,,,0,44,44,18,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_509.png,APPLE,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,telephone,,,,,,0,45,45,38,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_453.png,FAMILY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,scissors,,,,,,0,46,46,48,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_215.png,LEADER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,boot,,,,,,0,47,47,43,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_470.png,MOMENT,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,motorbike,,,,,,0,48,48,40,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,KIND,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,candle,,,,,,0,49,49,23,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_655.png,SALE,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,megaphone,,,,,,0,50,50,57,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,JUNGLE,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,anchor,,,,,,0,51,51,13,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,NIGHT,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,suitcase,,,,,,0,52,52,37,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,FAMILY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,map,,,,,,0,53,53,53,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_509.png,MILLER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,telephone,,,,,,0,54,54,49,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,GLASS,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,daisy,,,,,,0,55,55,27,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,LEADER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,helmet,,,,,,0,56,56,17,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,YEAR,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,pencil,,,,,,0,57,57,41,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_688.png,CLOCK,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,runner,,,,,,0,58,58,42,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_297.png,BODY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,aeroplane,,,,,,,,,,,6,2,0,0,0,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_95.png,NIGHT,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,suitcase,,,,,,,,,,,4,2,0,1,1,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_123.png,SALE,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,dart,,,,,,,,,,,1,2,0,2,2,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_18.png,RIVER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,planet,,,,,,,,,,,3,2,0,3,3,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.006,0,,,,,,stimuli/images/PICTURE_215.png,FOOD,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,boot,,,,,,,,,,,1,2,0,4,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.005,0,,,,,,stimuli/images/PICTURE_296.png,CLOCK,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,bolt,,,,,,,,,,,2,2,0,5,5,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LEADER,6.488,1,,,,,,stimuli/images/PICTURE_215.png,LEADER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,boot,,,,,,,,,,,5,2,0,6,6,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_564.png,PLENTY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,spoon,,,,,,,,,,,2,2,0,7,7,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.006,0,,,,,,stimuli/images/PICTURE_348.png,TOILET,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,pepper,,,,,,,,,,,1,2,0,8,8,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_33.png,COPS,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,frame,,,,,,,,,,,3,2,0,9,9,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.005,0,,,,,,stimuli/images/PICTURE_327.png,LEADER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,helmet,,,,,,,,,,,2,2,0,10,10,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MILLER,4.478,1,,,,,,stimuli/images/PICTURE_509.png,MILLER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,telephone,,,,,,,,,,,5,2,0,11,11,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FAMILY,5.363,1,,,,,,stimuli/images/PICTURE_453.png,FAMILY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,scissors,,,,,,,,,,,5,2,0,12,12,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_470.png,BEAUTY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,motorbike,,,,,,,,,,,3,2,0,13,13,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_68.png,KIND,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,candle,,,,,,,,,,,3,2,0,14,14,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_215.png,BOYS,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,boot,,,,,,,,,,,3,2,0,15,15,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_654.png,COPS,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,pencil,,,,,,,,,,,2,2,0,16,16,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_405.png,JUNGLE,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,anchor,,,,,,,,,,,6,2,0,17,17,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_57.png,CASINO,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,stamp,,,,,,,,,,,2,2,0,18,18,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.005,0,,,,,,stimuli/images/PICTURE_160.png,HOTEL,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,wheelbarrow,,,,,,,,,,,2,2,0,19,19,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_93.png,GIRL,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,skateboard,,,,,,,,,,,4,2,0,20,20,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_208.png,SPIRIT,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,microphone,,,,,,,,,,,3,2,0,21,21,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
